Fecha;IP;Status;Position
2021-04-05 15:32:21;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:54;192.168.150.237:1813;activated;globallist
2021-04-05 15:31:54;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:54;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:30;192.168.150.237:1813;activated;globallist
2021-04-05 15:31:30;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:30;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:21;192.168.150.237:1813;activated;globallist
2021-04-05 15:31:21;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:31:21;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:56;192.168.150.237:1813;activated;globallist
2021-04-05 15:30:56;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:56;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:40;192.168.150.237:1813;activated;globallist
2021-04-05 15:30:40;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:40;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:16;192.168.150.237:1813;activated;globallist
2021-04-05 15:30:16;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:16;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:03;192.168.150.237:1813;activated;globallist
2021-04-05 15:30:03;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:30:03;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:29:44;192.168.150.237:1813;activated;globallist
2021-04-05 15:29:44;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:29:44;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:29:07;192.168.150.237:1813;activated;globallist
2021-04-05 15:29:07;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:29:07;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:57;192.168.150.237:1813;activated;globallist
2021-04-05 15:28:57;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:57;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:44;192.168.150.237:1813;activated;globallist
2021-04-05 15:28:44;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:44;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:35;192.168.150.237:1813;activated;globallist
2021-04-05 15:28:35;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:35;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:12;192.168.150.237:1813;activated;globallist
2021-04-05 15:28:12;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:28:12;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:56;192.168.150.237:1813;activated;globallist
2021-04-05 15:27:56;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:56;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:46;192.168.150.237:1813;activated;globallist
2021-04-05 15:27:46;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:46;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:30;192.168.150.237:1813;activated;globallist
2021-04-05 15:27:30;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:30;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:19;192.168.150.237:1813;activated;globallist
2021-04-05 15:27:19;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:19;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:07;192.168.150.237:1813;activated;globallist
2021-04-05 15:27:07;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:27:07;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:58;192.168.150.237:1813;activated;globallist
2021-04-05 15:26:58;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:58;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:37;192.168.150.237:1813;activated;globallist
2021-04-05 15:26:37;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:37;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:21;192.168.150.237:1813;activated;globallist
2021-04-05 15:26:21;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:21;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:12;192.168.150.237:1813;activated;globallist
2021-04-05 15:26:12;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:26:12;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:46;192.168.150.237:1813;activated;globallist
2021-04-05 15:25:46;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:46;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:27;192.168.150.237:1813;activated;globallist
2021-04-05 15:25:27;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:27;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:09;192.168.150.237:1813;activated;globallist
2021-04-05 15:25:09;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:25:09;192.168.150.238:1813;deactivated;globallist
2021-04-05 15:24:45;192.168.150.237:1813;activated;globallist
2021-04-05 15:24:45;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:45:30;192.168.150.237:1813;activated;globallist
2021-04-07 08:45:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:45:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:45:07;192.168.150.237:1813;activated;globallist
2021-04-07 08:45:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:45:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:53;192.168.150.237:1813;activated;globallist
2021-04-07 08:44:53;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:53;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:37;192.168.150.237:1813;activated;globallist
2021-04-07 08:44:37;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:37;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:26;192.168.150.237:1813;activated;globallist
2021-04-07 08:44:26;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:26;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:12;192.168.150.237:1813;activated;globallist
2021-04-07 08:44:12;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:44:12;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:56;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:56;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:56;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:44;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:44;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:44;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:34;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:34;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:34;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:25;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:10;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:10;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:10;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:03;192.168.150.237:1813;activated;globallist
2021-04-07 08:43:03;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:43:03;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:54;192.168.150.237:1813;activated;globallist
2021-04-07 08:42:54;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:54;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:41;192.168.150.237:1813;activated;globallist
2021-04-07 08:42:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:30;192.168.150.237:1813;activated;globallist
2021-04-07 08:42:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:18;192.168.150.237:1813;activated;globallist
2021-04-07 08:42:18;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:18;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:09;192.168.150.237:1813;activated;globallist
2021-04-07 08:42:09;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:42:09;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:58;192.168.150.237:1813;activated;globallist
2021-04-07 08:41:58;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:58;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:41;192.168.150.237:1813;activated;globallist
2021-04-07 08:41:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:34;192.168.150.237:1813;activated;globallist
2021-04-07 08:41:34;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:34;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:21;192.168.150.237:1813;activated;globallist
2021-04-07 08:41:21;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:21;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:07;192.168.150.237:1813;activated;globallist
2021-04-07 08:41:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:41:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:55;192.168.150.237:1813;activated;globallist
2021-04-07 08:40:55;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:55;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:41;192.168.150.237:1813;activated;globallist
2021-04-07 08:40:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:41;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:31;192.168.150.237:1813;activated;globallist
2021-04-07 08:40:31;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:31;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:16;192.168.150.237:1813;activated;globallist
2021-04-07 08:40:16;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:16;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:00;192.168.150.237:1813;activated;globallist
2021-04-07 08:40:00;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:40:00;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:45;192.168.150.237:1813;activated;globallist
2021-04-07 08:39:45;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:45;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:39;192.168.150.237:1813;activated;globallist
2021-04-07 08:39:39;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:39;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:27;192.168.150.237:1813;activated;globallist
2021-04-07 08:39:27;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:27;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:13;192.168.150.237:1813;activated;globallist
2021-04-07 08:39:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:03;192.168.150.237:1813;activated;globallist
2021-04-07 08:39:03;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:39:03;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:45;192.168.150.237:1813;activated;globallist
2021-04-07 08:38:45;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:45;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:33;192.168.150.237:1813;activated;globallist
2021-04-07 08:38:33;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:33;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:23;192.168.150.237:1813;activated;globallist
2021-04-07 08:38:23;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:23;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:12;192.168.150.237:1813;activated;globallist
2021-04-07 08:38:12;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:12;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:07;192.168.150.237:1813;activated;globallist
2021-04-07 08:38:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:38:07;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:44;192.168.150.237:1813;activated;globallist
2021-04-07 08:37:44;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:44;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:35;192.168.150.237:1813;activated;globallist
2021-04-07 08:37:35;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:35;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:13;192.168.150.237:1813;activated;globallist
2021-04-07 08:37:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:05;192.168.150.237:1813;activated;globallist
2021-04-07 08:37:05;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:37:05;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:52;192.168.150.237:1813;activated;globallist
2021-04-07 08:36:52;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:52;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:42;192.168.150.237:1813;activated;globallist
2021-04-07 08:36:42;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:42;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:25;192.168.150.237:1813;activated;globallist
2021-04-07 08:36:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:13;192.168.150.237:1813;activated;globallist
2021-04-07 08:36:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:05;192.168.150.237:1813;activated;globallist
2021-04-07 08:36:05;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:36:05;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:46;192.168.150.237:1813;activated;globallist
2021-04-07 08:35:46;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:46;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:38;192.168.150.237:1813;activated;globallist
2021-04-07 08:35:38;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:38;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:19;192.168.150.237:1813;activated;globallist
2021-04-07 08:35:19;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:19;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:11;192.168.150.237:1813;activated;globallist
2021-04-07 08:35:11;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:35:11;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:32;192.168.150.237:1813;activated;globallist
2021-04-07 08:34:32;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:32;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:26;192.168.150.237:1813;activated;globallist
2021-04-07 08:34:26;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:26;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:15;192.168.150.237:1813;activated;globallist
2021-04-07 08:34:15;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:34:15;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:33:36;192.168.150.237:1813;activated;globallist
2021-04-07 08:33:36;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:33:36;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:33:20;192.168.150.237:1813;activated;globallist
2021-04-07 08:33:20;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:33:20;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:57;192.168.150.237:1813;activated;globallist
2021-04-07 08:32:57;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:57;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:48;192.168.150.237:1813;activated;globallist
2021-04-07 08:32:48;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:48;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:25;192.168.150.237:1813;activated;globallist
2021-04-07 08:32:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:25;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:13;192.168.150.237:1813;activated;globallist
2021-04-07 08:32:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:13;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:02;192.168.150.237:1813;activated;globallist
2021-04-07 08:32:02;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:32:02;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:31:30;192.168.150.237:1813;activated;globallist
2021-04-07 08:31:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:31:30;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:31:18;192.168.150.237:1813;activated;globallist
2021-04-07 08:31:18;192.168.150.238:1813;deactivated;globallist
2021-04-07 08:31:18;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:21:13;192.168.150.237:1813;activated;globallist
2021-04-08 16:21:13;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:21:13;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:57;192.168.150.237:1813;activated;globallist
2021-04-08 16:20:57;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:57;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:40;192.168.150.237:1813;activated;globallist
2021-04-08 16:20:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:28;192.168.150.237:1813;activated;globallist
2021-04-08 16:20:28;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:20:28;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:19:49;192.168.150.237:1813;activated;globallist
2021-04-08 16:19:49;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:19:49;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:19:07;192.168.150.237:1813;activated;globallist
2021-04-08 16:19:07;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:19:07;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:18:59;192.168.150.237:1813;activated;globallist
2021-04-08 16:18:59;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:18:59;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:18:11;192.168.150.237:1813;activated;globallist
2021-04-08 16:18:11;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:18:11;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:17:09;192.168.150.237:1813;activated;globallist
2021-04-08 16:17:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:17:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:16:42;192.168.150.237:1813;activated;globallist
2021-04-08 16:16:42;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:16:42;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:16:16;192.168.150.237:1813;activated;globallist
2021-04-08 16:16:16;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:16:16;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:15:36;192.168.150.237:1813;activated;globallist
2021-04-08 16:15:36;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:15:36;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:15:12;192.168.150.237:1813;activated;globallist
2021-04-08 16:15:12;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:15:12;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:14:40;192.168.150.237:1813;activated;globallist
2021-04-08 16:14:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:14:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:14:29;192.168.150.237:1813;activated;globallist
2021-04-08 16:14:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:14:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:13:46;192.168.150.237:1813;activated;globallist
2021-04-08 16:13:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:13:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:13:01;192.168.150.237:1813;activated;globallist
2021-04-08 16:13:01;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:13:01;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:12:22;192.168.150.237:1813;activated;globallist
2021-04-08 16:12:22;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:12:22;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:12:09;192.168.150.237:1813;activated;globallist
2021-04-08 16:12:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:12:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:29;192.168.150.237:1813;activated;globallist
2021-04-08 16:11:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:17;192.168.150.237:1813;activated;globallist
2021-04-08 16:11:17;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:17;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:00;192.168.150.237:1813;activated;globallist
2021-04-08 16:11:00;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:11:00;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:10:32;192.168.150.237:1813;activated;globallist
2021-04-08 16:10:32;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:10:32;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:10:04;192.168.150.237:1813;activated;globallist
2021-04-08 16:10:04;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:10:04;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:09:49;192.168.150.237:1813;activated;globallist
2021-04-08 16:09:49;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:09:49;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:09:30;192.168.150.237:1813;activated;globallist
2021-04-08 16:09:30;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:09:30;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:57;192.168.150.237:1813;activated;globallist
2021-04-08 16:08:57;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:57;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:42;192.168.150.237:1813;activated;globallist
2021-04-08 16:08:42;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:42;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:19;192.168.150.237:1813;activated;globallist
2021-04-08 16:08:19;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:08:19;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:29;192.168.150.237:1813;activated;globallist
2021-04-08 16:07:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:29;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:20;192.168.150.237:1813;activated;globallist
2021-04-08 16:07:20;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:20;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:09;192.168.150.237:1813;activated;globallist
2021-04-08 16:07:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:07:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:06:52;192.168.150.237:1813;activated;globallist
2021-04-08 16:06:52;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:06:52;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:06:33;192.168.150.237:1813;activated;globallist
2021-04-08 16:06:33;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:06:33;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:05:21;192.168.150.237:1813;activated;globallist
2021-04-08 16:05:21;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:05:21;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:05:07;192.168.150.237:1813;activated;globallist
2021-04-08 16:05:07;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:05:07;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:04:46;192.168.150.237:1813;activated;globallist
2021-04-08 16:04:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:04:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:04:00;192.168.150.237:1813;activated;globallist
2021-04-08 16:04:00;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:04:00;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:41;192.168.150.237:1813;activated;globallist
2021-04-08 16:03:41;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:41;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:30;192.168.150.237:1813;activated;globallist
2021-04-08 16:03:30;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:30;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:12;192.168.150.237:1813;activated;globallist
2021-04-08 16:03:12;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:03:12;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:02:37;192.168.150.237:1813;activated;globallist
2021-04-08 16:02:37;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:02:37;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:02:09;192.168.150.237:1813;activated;globallist
2021-04-08 16:02:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:02:09;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:01:46;192.168.150.237:1813;activated;globallist
2021-04-08 16:01:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:01:46;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:01:24;192.168.150.237:1813;activated;globallist
2021-04-08 16:01:24;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:01:24;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:52;192.168.150.237:1813;activated;globallist
2021-04-08 16:00:52;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:52;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:40;192.168.150.237:1813;activated;globallist
2021-04-08 16:00:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:40;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:24;192.168.150.237:1813;activated;globallist
2021-04-08 16:00:24;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:24;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:06;192.168.150.237:1813;activated;globallist
2021-04-08 16:00:06;192.168.150.238:1813;deactivated;globallist
2021-04-08 16:00:06;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:04:00;192.168.150.237:1813;activated;globallist
2021-04-09 08:04:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:04:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:53;192.168.150.237:1813;activated;globallist
2021-04-09 08:03:53;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:53;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:37;192.168.150.237:1813;activated;globallist
2021-04-09 08:03:37;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:37;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:27;192.168.150.237:1813;activated;globallist
2021-04-09 08:03:27;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:27;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:01;192.168.150.237:1813;activated;globallist
2021-04-09 08:03:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:03:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:02:34;192.168.150.237:1813;activated;globallist
2021-04-09 08:02:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:02:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:02:25;192.168.150.237:1813;activated;globallist
2021-04-09 08:02:25;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:02:25;192.168.150.238:1813;deactivated;globallist
